# Normal Strain Field, 
# Long [deg],   Lat [deg],   Eps1,          Eps2,         AziEps2 [deg] 
  13.8750000    45.6250000  +1.368669e-09  -1.132395e-08     137.81 
  13.8750000    45.8750000  +6.967123e-09  -9.055669e-09       1.89 
  13.8750000    46.1250000  +3.520586e-09  -2.046933e-08       1.74 
  13.8750000    46.3750000  +1.643148e-09  -1.982880e-08      12.84 
  13.8750000    46.6250000  +5.105588e-09  -8.835858e-09      22.51 
  13.8750000    46.8750000  +4.656318e-09  +1.434693e-09      47.64 
  13.8750000    47.1250000  +6.296172e-09  +2.149360e-09     115.68 
  13.8750000    47.3750000  +5.360308e-09  -3.811766e-09     152.61 
  13.8750000    47.6250000  +3.911430e-09  -1.098661e-08     166.97 
  13.8750000    47.8750000  +2.912018e-09  -1.011338e-08     172.97 
  13.8750000    48.1250000  +2.660360e-10  -9.547004e-09     153.88 
  13.8750000    48.3750000  +4.283534e-09  -1.478435e-08     131.07 
  13.8750000    48.6250000  +9.773101e-10  -1.019579e-08     123.79 
  13.8750000    48.8750000  -5.183258e-10  -4.754856e-09     120.84 
  13.8750000    49.1250000  -1.570927e-09  -3.918057e-09     151.35 
  13.8750000    49.3750000  -8.789174e-10  -4.480947e-09     160.09 
  13.8750000    49.6250000  -1.360741e-09  -2.658099e-09     152.91 
  13.8750000    49.8750000  -1.446165e-09  -2.418116e-09     155.24 
  13.8750000    50.1250000  -7.545211e-10  -2.206092e-09     130.57 
  13.8750000    50.3750000  -1.505938e-09  -1.725926e-09     139.68 
  13.8750000    50.6250000  -1.397008e-09  -1.668064e-09     143.46 
  13.8750000    50.8750000  -7.836108e-10  -1.370438e-09      89.44 
  13.8750000    51.1250000  +9.358424e-10  -7.587940e-10      79.86 
  13.8750000    51.3750000  +1.174168e-09  -8.714450e-10      89.63 
  13.8750000    51.6250000  +1.190933e-09  -8.359706e-10      94.89 
  13.8750000    51.8750000  +1.362019e-09  -7.124255e-10      92.12 
  13.8750000    52.1250000  +1.141350e-09  -1.352695e-09     102.16 
  13.8750000    52.3750000  +9.665410e-10  -2.474946e-10     101.15 
  13.8750000    52.6250000  +8.510915e-10  -1.705928e-10     101.19 
  13.8750000    52.8750000  +7.438646e-10  -1.670917e-10     101.78 
  14.1250000    42.1250000  +7.665929e-09  -1.454998e-09      79.74 
  14.1250000    42.3750000  +8.184692e-09  -1.943133e-09      82.05 
  14.1250000    42.6250000  +7.966393e-09  +3.545765e-09      84.41 
  14.1250000    42.8750000  +6.071904e-09  -1.035419e-09      91.53 
  14.1250000    43.1250000  +3.878402e-09  -4.974872e-09     106.39 
  14.1250000    43.3750000  +1.638237e-09  -6.169983e-09     119.08 
  14.1250000    43.6250000  +4.228826e-10  -5.962671e-09     127.16 
  14.1250000    43.8750000  -1.701493e-10  -5.973912e-09     127.60 
  14.1250000    44.1250000  -1.515964e-10  -4.177442e-09     142.33 
  14.1250000    44.3750000  +2.293515e-10  -8.148062e-10     131.08 
  14.1250000    44.6250000  -1.166692e-10  -7.014348e-09     155.26 
  14.1250000    44.8750000  +2.469160e-09  -1.181123e-10      94.59 
  14.1250000    45.1250000  +2.143393e-12  -1.020154e-08     168.03 
  14.1250000    45.3750000  +2.805579e-09  -2.016632e-09      48.74 
  14.1250000    45.6250000  +2.929839e-09  -6.604299e-09     153.45 
  14.1250000    45.8750000  +4.178412e-09  -9.335260e-09     172.64 
  14.1250000    46.1250000  +1.228688e-09  -1.677658e-08       1.37 
  14.1250000    46.3750000  +5.357311e-09  -1.924516e-08      13.06 
  14.1250000    46.6250000  +9.246119e-09  -9.774688e-09      21.13 
  14.1250000    46.8750000  +7.547260e-09  +5.850166e-10      24.00 
  14.1250000    47.1250000  +5.838828e-09  +1.494325e-09     140.50 
  14.1250000    47.3750000  +6.647082e-09  -5.913832e-09     149.46 
  14.1250000    47.6250000  +3.811999e-09  -1.218296e-08     161.94 
  14.1250000    47.8750000  +2.233042e-09  -1.279616e-08     167.15 
  14.1250000    48.1250000  -4.458095e-11  -1.092697e-08     157.26 
  14.1250000    48.3750000  +5.453009e-09  -1.048731e-08     128.07 
  14.1250000    48.6250000  +3.511151e-09  -4.508734e-09     134.46 
  14.1250000    48.8750000  +1.024115e-09  -2.005552e-09     143.68 
  14.1250000    49.1250000  +9.343940e-10  -2.900235e-09     175.12 
  14.1250000    49.3750000  +1.031279e-09  -3.844258e-09       8.64 
  14.1250000    49.6250000  -1.055424e-09  -2.293993e-09     149.78 
  14.1250000    49.8750000  -9.876364e-10  -2.514685e-09     143.56 
  14.1250000    50.1250000  -1.063138e-09  -3.171925e-09      92.79 
  14.1250000    50.3750000  -1.293827e-09  -1.558405e-09     156.89 
  14.1250000    50.6250000  -1.135534e-09  -1.278778e-09     131.86 
  14.1250000    50.8750000  -9.194235e-10  -1.076337e-09      39.37 
  14.1250000    51.1250000  +5.575955e-10  -6.445663e-10      77.96 
  14.1250000    51.3750000  +1.003316e-09  -6.275724e-10      84.02 
  14.1250000    51.6250000  +1.063399e-09  -6.420313e-10      90.81 
  14.1250000    51.8750000  +1.057152e-09  -6.056317e-10      95.20 
  14.1250000    52.1250000  +1.317071e-09  -5.169208e-10      87.64 
  14.1250000    52.3750000  +9.924646e-10  -1.515013e-09     101.72 
  14.1250000    52.6250000  +8.145477e-10  -1.135123e-10      98.32 
  14.1250000    52.8750000  +7.224606e-10  -1.076058e-10      99.29 
  14.3750000    42.1250000  +7.254655e-09  +5.693581e-09      64.03 
  14.3750000    42.3750000  +8.596444e-09  +3.194080e-09      54.70 
  14.3750000    42.6250000  +6.969497e-09  -6.129628e-09      97.38 
  14.3750000    42.8750000  +5.876646e-09  -3.522271e-09      98.02 
  14.3750000    43.1250000  +4.104020e-09  -4.623693e-09     107.00 
  14.3750000    43.3750000  +2.496738e-09  -5.437173e-09     115.88 
  14.3750000    43.6250000  +1.230603e-09  -6.011106e-09     126.14 
  14.3750000    43.8750000  +3.047806e-10  -3.002758e-09     132.18 
  14.3750000    44.1250000  +8.135988e-11  -2.211603e-09     132.96 
  14.3750000    44.3750000  +4.092376e-10  -3.570831e-09     131.43 
  14.3750000    44.6250000  +7.364643e-10  -6.906405e-09     156.31 
  14.3750000    44.8750000  +2.068348e-09  -5.636129e-10     133.39 
  14.3750000    45.1250000  +1.801613e-09  -3.361532e-09     144.93 
  14.3750000    45.3750000  +1.837524e-09  -1.403296e-08     162.52 
  14.3750000    45.6250000  +4.079833e-09  -5.542020e-09     150.49 
  14.3750000    45.8750000  -1.590021e-09  -8.684223e-09     148.51 
  14.3750000    46.1250000  -2.727593e-09  -1.456930e-08      10.11 
  14.3750000    46.3750000  +5.758146e-09  -1.648629e-08      15.09 
  14.3750000    46.6250000  +8.491990e-09  -9.637957e-09      14.00 
  14.3750000    46.8750000  +8.520876e-09  -1.995058e-09       1.91 
  14.3750000    47.1250000  +1.016875e-09  -6.635321e-09     114.92 
  14.3750000    47.3750000  -9.146368e-10  -1.813807e-08     110.17 
  14.3750000    47.6250000  +3.089919e-09  -1.135409e-08     159.64 
  14.3750000    47.8750000  +1.489331e-09  -1.277471e-08     164.13 
  14.3750000    48.1250000  +3.614723e-11  -1.176927e-08     163.41 
  14.3750000    48.3750000  +1.969720e-09  -2.779080e-09     123.17 
  14.3750000    48.6250000  +2.991851e-09  -4.585587e-10     133.56 
  14.3750000    48.8750000  +1.823744e-09  +3.436527e-10     170.72 
  14.3750000    49.1250000  +4.792363e-10  -3.837222e-10     160.88 
  14.3750000    49.3750000  +4.876308e-10  -6.448556e-09     165.65 
  14.3750000    49.6250000  -1.189999e-09  -3.264761e-09      50.62 
  14.3750000    49.8750000  -1.965466e-10  -2.740554e-09      72.18 
  14.3750000    50.1250000  -5.897568e-10  -1.743112e-09      21.57 
  14.3750000    50.3750000  -1.069693e-09  -1.367753e-09     165.91 
  14.3750000    50.6250000  -9.776283e-10  -1.026417e-09       4.33 
  14.3750000    50.8750000  -6.810325e-10  -1.165746e-09      27.52 
  14.3750000    51.1250000  +7.387378e-10  -1.172781e-09      61.31 
  14.3750000    51.3750000  +1.080591e-09  +1.247782e-10      54.80 
  14.3750000    51.6250000  +1.029083e-09  +2.849343e-10      67.62 
  14.3750000    51.8750000  +9.711532e-10  +4.143311e-10      78.06 
  14.3750000    52.1250000  +9.243463e-10  -4.546057e-10      95.60 
  14.3750000    52.3750000  +1.319771e-09  -4.219974e-10      82.01 
  14.3750000    52.6250000  +8.714745e-10  -1.825501e-09     101.41 
  14.3750000    52.8750000  +6.955580e-10  -5.917147e-11      96.63 
  14.6250000    42.1250000  +6.478940e-09  -1.501780e-09      88.77 
  14.6250000    42.3750000  +6.499911e-09  -6.144825e-09      98.64 
  14.6250000    42.6250000  +6.345677e-09  -2.649836e-09      95.07 
  14.6250000    42.8750000  +5.481383e-09  -3.441343e-09     100.86 
  14.6250000    43.1250000  +4.304565e-09  -4.288631e-09     107.77 
  14.6250000    43.3750000  +3.172322e-09  -4.891970e-09     114.35 
  14.6250000    43.6250000  +1.867177e-09  -4.636308e-09     119.06 
  14.6250000    43.8750000  +1.526291e-09  -3.787548e-09     123.59 
  14.6250000    44.1250000  +4.478836e-10  -4.341698e-09     128.15 
  14.6250000    44.3750000  +1.394021e-10  -3.913809e-09     132.94 
  14.6250000    44.6250000  +5.410758e-10  -7.856713e-09     152.36 
  14.6250000    44.8750000  +7.467586e-10  -8.703023e-10     138.49 
  14.6250000    45.1250000  +1.854927e-09  -4.369382e-09     152.38 
  14.6250000    45.3750000  +3.328681e-09  -1.855379e-08     167.54 
  14.6250000    45.6250000  +7.903788e-09  -4.893076e-09     144.22 
  14.6250000    45.8750000  +6.386791e-09  -4.674691e-09     156.00 
  14.6250000    46.1250000  +6.172422e-09  -1.358331e-08       3.04 
  14.6250000    46.3750000  +5.704734e-09  -1.487202e-08      13.79 
  14.6250000    46.6250000  +3.838347e-09  -9.677280e-09      12.31 
  14.6250000    46.8750000  +5.644531e-09  -7.626710e-09     150.92 
  14.6250000    47.1250000  +1.306114e-08  -5.762456e-09     156.44 
  14.6250000    47.3750000  +1.072644e-08  -3.349840e-09       3.04 
  14.6250000    47.6250000  +2.164369e-09  -9.949288e-09     157.46 
  14.6250000    47.8750000  +3.023607e-10  -1.130197e-08     160.66 
  14.6250000    48.1250000  -6.239839e-10  -9.560203e-09     161.96 
  14.6250000    48.3750000  +8.546165e-10  -1.396162e-09     162.94 
  14.6250000    48.6250000  +1.577745e-09  +1.198922e-09     112.97 
  14.6250000    48.8750000  +1.540193e-09  +5.461179e-10     167.79 
  14.6250000    49.1250000  +8.844622e-10  +6.704395e-11     175.68 
  14.6250000    49.3750000  +1.425769e-09  -5.067134e-09     157.02 
  14.6250000    49.6250000  +4.311715e-09  -1.876858e-09     167.23 
  14.6250000    49.8750000  -4.983509e-10  -1.617663e-09     172.44 
  14.6250000    50.1250000  -5.810719e-10  -2.013446e-09     175.26 
  14.6250000    50.3750000  -8.456874e-10  -1.928839e-09     122.84 
  14.6250000    50.6250000  -6.771320e-10  -1.637123e-09     115.55 
  14.6250000    50.8750000  -2.994596e-10  -7.389268e-10      61.93 
  14.6250000    51.1250000  +2.979107e-10  -1.060614e-09      50.31 
  14.6250000    51.3750000  +6.041736e-10  -2.139875e-10      70.45 
  14.6250000    51.6250000  +7.724437e-10  -1.821065e-10      79.06 
  14.6250000    51.8750000  +6.959076e-10  -2.189145e-10     104.74 
  14.6250000    52.1250000  +9.629394e-10  +7.163008e-10      44.79 
  14.6250000    52.3750000  +9.712452e-10  +7.792525e-10      16.30 
  14.6250000    52.6250000  +1.742634e-09  +6.318901e-10      49.40 
  14.6250000    52.8750000  +7.994285e-10  -6.534915e-10     107.93 
  14.8750000    42.1250000  +5.900749e-09  -6.196511e-09     100.29 
  14.8750000    42.3750000  +6.141555e-09  -2.064754e-09      94.13 
  14.8750000    42.6250000  +5.848818e-09  -2.636607e-09      98.14 
  14.8750000    42.8750000  +5.248962e-09  -3.308727e-09     103.16 
  14.8750000    43.1250000  +3.947098e-09  -1.550070e-09     104.46 
  14.8750000    43.3750000  +3.755634e-09  -3.995005e-09     111.85 
  14.8750000    43.6250000  +3.178981e-09  -3.843927e-09     126.90 
  14.8750000    43.8750000  +2.492838e-09  -2.690244e-09     122.62 
  14.8750000    44.1250000  +7.241276e-10  -4.477568e-09     127.17 
  14.8750000    44.3750000  -3.617724e-10  -4.736092e-09     139.72 
  14.8750000    44.6250000  +2.705658e-10  -5.597203e-09     147.42 
  14.8750000    44.8750000  +2.821608e-09  -3.730016e-09     154.36 
  14.8750000    45.1250000  +3.588990e-09  -5.938758e-09     159.94 
  14.8750000    45.3750000  +2.563510e-09  -2.227639e-08     172.62 
  14.8750000    45.6250000  +1.364919e-08  -7.266089e-09      38.30 
  14.8750000    45.8750000  +6.217608e-09  -4.110582e-09     155.45 
  14.8750000    46.1250000  +6.446686e-09  -1.059389e-08     178.09 
  14.8750000    46.3750000  +2.797123e-09  -1.245632e-08       6.65 
  14.8750000    46.6250000  -1.219460e-09  -8.986282e-09       8.66 
  14.8750000    46.8750000  -4.215018e-10  -9.090912e-09     141.14 
  14.8750000    47.1250000  +5.833284e-09  -9.447182e-09     144.16 
  14.8750000    47.3750000  +9.237113e-09  -3.727184e-09     168.45 
  14.8750000    47.6250000  +3.238545e-09  -9.213785e-09     154.76 
  14.8750000    47.8750000  +1.717350e-09  -9.791426e-09     157.70 
  14.8750000    48.1250000  +7.245642e-10  -7.315121e-09     163.42 
  14.8750000    48.3750000  +3.383627e-10  -2.403882e-09     158.73 
  14.8750000    48.6250000  +1.474108e-09  +4.815927e-10     173.61 
  14.8750000    48.8750000  +2.718197e-09  +5.313572e-10     173.52 
  14.8750000    49.1250000  +3.084756e-09  +1.802901e-10     174.32 
  14.8750000    49.3750000  +3.508675e-09  -5.575301e-09     170.91 
  14.8750000    49.6250000  +8.856409e-10  -2.247375e-09     121.64 
  14.8750000    49.8750000  -2.473332e-10  -1.410615e-09     173.95 
  14.8750000    50.1250000  -2.712127e-10  -2.570807e-09     169.09 
  14.8750000    50.3750000  +1.284378e-09  -1.358272e-09      23.14 
  14.8750000    50.6250000  -7.605056e-11  -7.697720e-10      68.68 
  14.8750000    50.8750000  -2.466905e-10  -1.273476e-09     106.20 
  14.8750000    51.1250000  +1.855998e-09  -1.189590e-09      30.76 
  14.8750000    51.3750000  +1.183118e-09  -1.337177e-09      55.18 
  14.8750000    51.6250000  +8.846512e-10  +1.557761e-10      50.88 
  14.8750000    51.8750000  +8.520086e-10  +2.525756e-10      60.21 
  14.8750000    52.1250000  +8.089140e-10  +3.156145e-10      67.39 
  14.8750000    52.3750000  +7.594354e-10  +3.627371e-10      72.21 
  14.8750000    52.6250000  +7.042420e-10  +4.011829e-10      74.86 
  14.8750000    52.8750000  +1.141747e-09  +3.975202e-10      74.94 
  15.1250000    42.1250000  +5.708245e-09  -1.648025e-09      94.01 
  15.1250000    42.3750000  +5.700473e-09  -2.071767e-09      97.00 
  15.1250000    42.6250000  +5.230673e-09  +2.426192e-10      86.01 
  15.1250000    42.8750000  +6.346768e-09  -3.264040e-10      88.07 
  15.1250000    43.1250000  +3.788585e-09  -4.251441e-09     115.79 
  15.1250000    43.3750000  +3.844540e-09  -2.640885e-09     123.28 
  15.1250000    43.6250000  +4.169834e-09  -3.927441e-09     115.51 
  15.1250000    43.8750000  +3.785527e-09  -4.702655e-09     123.16 
  15.1250000    44.1250000  +1.506845e-09  -4.621479e-09     130.25 
  15.1250000    44.3750000  +3.852603e-10  -4.982346e-09     142.79 
  15.1250000    44.6250000  +2.476321e-10  -6.072179e-09     154.93 
  15.1250000    44.8750000  +2.307895e-09  -4.753354e-09     157.66 
  15.1250000    45.1250000  +3.062764e-09  -4.813337e-09     156.32 
  15.1250000    45.3750000  +3.429984e-09  -6.192216e-09     162.67 
  15.1250000    45.6250000  +3.914945e-09  -2.103571e-08     173.36 
  15.1250000    45.8750000  +5.097554e-09  -3.546639e-09     163.17 
  15.1250000    46.1250000  +4.377380e-09  -9.801749e-09     174.73 
  15.1250000    46.3750000  +2.295206e-09  -9.253317e-09       3.50 
  15.1250000    46.6250000  -2.035473e-09  -8.229067e-09     178.12 
  15.1250000    46.8750000  -1.095188e-09  -7.683849e-09     149.80 
  15.1250000    47.1250000  +1.897140e-09  -8.231488e-09     143.31 
  15.1250000    47.3750000  +4.088138e-09  -7.317760e-09     144.51 
  15.1250000    47.6250000  +3.166001e-09  -8.312886e-09     153.19 
  15.1250000    47.8750000  +1.664915e-09  -7.680298e-09     157.34 
  15.1250000    48.1250000  +6.881804e-10  -5.363438e-09     163.80 
  15.1250000    48.3750000  +7.811690e-10  -2.497073e-09     165.60 
  15.1250000    48.6250000  +1.132068e-09  -2.491502e-10     178.14 
  15.1250000    48.8750000  +3.171130e-09  +2.071685e-10     179.29 
  15.1250000    49.1250000  +1.893422e-09  +1.050202e-10       6.80 
  15.1250000    49.3750000  +2.470497e-09  -5.389320e-09     160.05 
  15.1250000    49.6250000  +1.979016e-09  -1.122817e-09     145.85 
  15.1250000    49.8750000  -5.028073e-11  -1.245456e-09     175.14 
  15.1250000    50.1250000  -1.611654e-10  -1.204807e-09     179.35 
  15.1250000    50.3750000  -1.041522e-10  -2.177290e-09     167.68 
  15.1250000    50.6250000  -4.928117e-10  -6.018826e-10      39.97 
  15.1250000    50.8750000  +1.406282e-09  -8.244304e-10      67.19 
  15.1250000    51.1250000  +2.493527e-10  -2.843553e-09     108.29 
  15.1250000    51.3750000  +2.783174e-10  -1.108768e-09      31.53 
  15.1250000    51.6250000  +5.241011e-10  -3.093195e-11      67.20 
  15.1250000    51.8750000  +6.167038e-10  +8.789337e-13      75.16 
  15.1250000    52.1250000  +6.534546e-10  +1.667273e-11      80.72 
  15.1250000    52.3750000  +6.545026e-10  +2.433756e-11      84.62 
  15.1250000    52.6250000  +6.327565e-10  +2.513704e-11      87.42 
  15.1250000    52.8750000  +5.973870e-10  +1.926108e-11      89.52 
  15.3750000    42.1250000  +5.737104e-09  +9.175834e-10      71.47 
  15.3750000    42.3750000  +8.292374e-09  +4.792500e-10      75.94 
  15.3750000    42.6250000  +4.891862e-09  -2.545680e-09     103.68 
  15.3750000    42.8750000  +4.621878e-09  -3.047077e-09     107.88 
  15.3750000    43.1250000  +4.298347e-09  -4.421915e-09     125.28 
  15.3750000    43.3750000  +4.687218e-09  -3.965889e-09     119.03 
  15.3750000    43.6250000  +4.649544e-09  -3.756225e-09     116.82 
  15.3750000    43.8750000  +4.913654e-09  -4.285167e-09     123.93 
  15.3750000    44.1250000  +3.427760e-09  -5.133801e-09     135.87 
  15.3750000    44.3750000  +1.899230e-09  -5.652210e-09     146.28 
  15.3750000    44.6250000  +2.387692e-09  -5.868728e-09     162.35 
  15.3750000    44.8750000  +2.542558e-09  -5.490578e-09     156.60 
  15.3750000    45.1250000  +2.488995e-09  -4.673822e-09     159.33 
  15.3750000    45.3750000  +3.246202e-09  -6.177050e-09     163.50 
  15.3750000    45.6250000  +4.518315e-09  -2.438722e-08     168.89 
  15.3750000    45.8750000  +4.134654e-09  -4.604371e-09     160.38 
  15.3750000    46.1250000  +3.082364e-09  -9.375550e-09     172.81 
  15.3750000    46.3750000  +7.505486e-10  -7.462384e-09     173.18 
  15.3750000    46.6250000  +8.732602e-10  -7.112267e-09     179.98 
  15.3750000    46.8750000  -1.596957e-10  -8.612420e-09     151.15 
  15.3750000    47.1250000  +2.048174e-09  -7.825131e-09     146.55 
  15.3750000    47.3750000  +3.870372e-09  -6.506359e-09     143.17 
  15.3750000    47.6250000  +3.619177e-09  -7.578132e-09     149.59 
  15.3750000    47.8750000  +1.931549e-09  -6.363887e-09     152.54 
  15.3750000    48.1250000  +4.560739e-10  -5.129432e-09     159.02 
  15.3750000    48.3750000  +1.073628e-09  -2.703312e-09     167.32 
  15.3750000    48.6250000  +1.885620e-09  -6.333022e-10      16.99 
  15.3750000    48.8750000  +4.872830e-10  -1.919165e-10     122.14 
  15.3750000    49.1250000  +1.048143e-09  -2.622821e-11     166.06 
  15.3750000    49.3750000  +3.600855e-10  -1.088149e-08     132.02 
  15.3750000    49.6250000  +2.546616e-09  -1.024222e-09     142.78 
  15.3750000    49.8750000  +5.531944e-09  -1.420957e-09     167.88 
  15.3750000    50.1250000  -1.232474e-11  -1.088881e-09     179.90 
  15.3750000    50.3750000  +7.092645e-11  -2.231943e-09     166.12 
  15.3750000    50.6250000  +4.907880e-09  -1.510044e-09      23.80 
  15.3750000    50.8750000  +4.522415e-09  -1.212954e-09      24.70 
  15.3750000    51.1250000  +5.156078e-09  -5.016515e-10      35.69 
  15.3750000    51.3750000  +2.675832e-10  -1.247466e-09      27.84 
  15.3750000    51.6250000  +4.348556e-10  -1.475804e-11      62.67 
  15.3750000    51.8750000  +5.332539e-10  +2.217707e-11      71.21 
  15.3750000    52.1250000  +5.822183e-10  +4.044097e-11      77.10 
  15.3750000    52.3750000  +5.963404e-10  +4.808202e-11      81.33 
  15.3750000    52.6250000  +5.869626e-10  +4.818203e-11      84.44 
  15.3750000    52.8750000  +5.625314e-10  +4.222025e-11      86.82 
  15.6250000    42.1250000  +4.786554e-09  -1.708361e-09      99.25 
  15.6250000    42.3750000  +4.768170e-09  -2.067305e-09     102.27 
  15.6250000    42.6250000  +4.659790e-09  -2.476616e-09     105.76 
  15.6250000    42.8750000  +2.224667e-09  -3.020795e-09     115.06 
  15.6250000    43.1250000  +4.215140e-09  -3.398774e-09     114.37 
  15.6250000    43.3750000  +4.885781e-09  -3.829340e-09     117.58 
  15.6250000    43.6250000  +4.908990e-09  -1.075328e-09     123.37 
  15.6250000    43.8750000  +4.837547e-09  -4.533830e-09     127.39 
  15.6250000    44.1250000  +4.124427e-09  -4.967460e-09     135.50 
  15.6250000    44.3750000  +4.327459e-09  -4.300187e-09     157.43 
  15.6250000    44.6250000  +2.220765e-09  -6.191751e-09     159.07 
  15.6250000    44.8750000  +2.456629e-09  -4.843390e-09     154.24 
  15.6250000    45.1250000  +4.972188e-09  -8.127539e-09     148.91 
  15.6250000    45.3750000  +4.523455e-09  -1.129334e-08     159.05 
  15.6250000    45.6250000  +2.978365e-09  -2.278489e-08     172.50 
  15.6250000    45.8750000  +1.240998e-08  -1.083013e-08      34.59 
  15.6250000    46.1250000  +2.263992e-09  -9.866489e-09     170.98 
  15.6250000    46.3750000  +3.541180e-09  -4.611077e-09       0.71 
  15.6250000    46.6250000  -4.465268e-11  -8.352487e-09     169.56 
  15.6250000    46.8750000  -1.178180e-11  -7.413230e-09     157.13 
  15.6250000    47.1250000  +5.820126e-10  -6.253530e-09     147.29 
  15.6250000    47.3750000  +3.183470e-09  -5.528331e-09     143.75 
  15.6250000    47.6250000  +4.776675e-09  -6.522543e-09     148.29 
  15.6250000    47.8750000  +3.115873e-09  -5.401617e-09     150.42 
  15.6250000    48.1250000  +4.228268e-10  -4.331823e-09     158.86 
  15.6250000    48.3750000  +1.652689e-09  -2.452349e-09     172.19 
  15.6250000    48.6250000  +2.144315e-09  -4.780666e-10     178.13 
  15.6250000    48.8750000  +1.745382e-10  -4.126187e-10      25.82 
  15.6250000    49.1250000  +1.057466e-09  -4.420111e-09     153.94 
  15.6250000    49.3750000  +6.856509e-09  -1.607782e-09      15.27 
  15.6250000    49.6250000  +1.480341e-09  -1.109146e-09     171.27 
  15.6250000    49.8750000  +2.978495e-09  -1.056076e-09     138.57 
  15.6250000    50.1250000  +6.624694e-09  -1.340570e-09     168.00 
  15.6250000    50.3750000  +1.238156e-09  -3.864557e-10      59.04 
  15.6250000    50.6250000  +7.387885e-11  -7.540648e-10       8.35 
  15.6250000    50.8750000  +1.409201e-10  -5.497173e-10      17.30 
  15.6250000    51.1250000  +1.055380e-10  -7.189569e-10     179.19 
  15.6250000    51.3750000  +1.451309e-09  -1.546910e-09      23.56 
  15.6250000    51.6250000  +9.125022e-10  -1.936559e-09      61.43 
  15.6250000    51.8750000  +4.625688e-10  +3.536055e-11      67.21 
  15.6250000    52.1250000  +5.185595e-10  +5.598985e-11      73.53 
  15.6250000    52.3750000  +5.423866e-10  +6.476967e-11      78.08 
  15.6250000    52.6250000  +5.430714e-10  +6.546247e-11      81.47 
  15.6250000    52.8750000  +5.280255e-10  +6.021382e-11      84.11 
  15.8750000    42.1250000  +4.514911e-09  -1.704134e-09     101.41 
  15.8750000    42.3750000  +4.509952e-09  -2.032500e-09     104.33 
  15.8750000    42.6250000  +4.441421e-09  -2.398773e-09     107.63 
  15.8750000    42.8750000  +4.245185e-09  -4.219303e-09     129.49 
  15.8750000    43.1250000  +4.639668e-09  -3.241751e-09     120.60 
  15.8750000    43.3750000  +4.879896e-09  -2.788096e-09     112.27 
  15.8750000    43.6250000  +4.783879e-09  -4.140629e-09     124.47 
  15.8750000    43.8750000  +4.536016e-09  -4.434889e-09     129.40 
  15.8750000    44.1250000  +3.229541e-09  -3.445296e-09     133.37 
  15.8750000    44.3750000  +3.317432e-09  -5.348036e-09     146.55 
  15.8750000    44.6250000  +2.571815e-09  -5.937659e-09     158.21 
  15.8750000    44.8750000  +4.178983e-09  -1.120032e-08     152.58 
  15.8750000    45.1250000  +3.018493e-09  -5.512588e-09     159.79 
  15.8750000    45.3750000  +2.766832e-09  -6.666855e-09     161.18 
  15.8750000    45.6250000  +2.825989e-09  -6.109609e-09     163.07 
  15.8750000    45.8750000  +2.288898e-09  -2.175693e-08     175.37 
  15.8750000    46.1250000  +2.766020e-09  -9.552159e-09     170.50 
  15.8750000    46.3750000  +1.181291e-09  -4.094358e-09     167.79 
  15.8750000    46.6250000  -5.131550e-10  -7.894821e-09     171.19 
  15.8750000    46.8750000  -2.933697e-10  -5.471546e-09     166.93 
  15.8750000    47.1250000  +4.781338e-10  -5.557991e-09     152.77 
  15.8750000    47.3750000  +2.701475e-09  -5.039541e-09     148.98 
  15.8750000    47.6250000  +6.353490e-09  -5.574138e-09     148.40 
  15.8750000    47.8750000  +6.473412e-09  -4.518905e-09     151.70 
  15.8750000    48.1250000  +4.154460e-09  -3.314390e-09     165.70 
  15.8750000    48.3750000  +2.907763e-09  -2.755824e-09     168.84 
  15.8750000    48.6250000  +3.057179e-09  -2.681919e-10     161.66 
  15.8750000    48.8750000  +2.081484e-09  -7.643966e-10     176.56 
  15.8750000    49.1250000  +9.867379e-11  -1.905887e-10     144.26 
  15.8750000    49.3750000  +7.465637e-10  -5.147424e-09     159.15 
  15.8750000    49.6250000  +1.618557e-09  -1.061958e-09     170.60 
  15.8750000    49.8750000  +1.383579e-09  -1.026553e-09     171.64 
  15.8750000    50.1250000  +3.394828e-09  -1.068671e-09     135.01 
  15.8750000    50.3750000  +7.398930e-09  +7.892776e-10     169.93 
  15.8750000    50.6250000  +1.276226e-10  -6.868062e-10       7.16 
  15.8750000    50.8750000  +1.714600e-10  -5.102053e-10      14.89 
  15.8750000    51.1250000  +2.432895e-10  -3.413949e-10      24.70 
  15.8750000    51.3750000  +1.514409e-10  -4.930523e-10     176.52 
  15.8750000    51.6250000  +1.512278e-09  -1.520132e-09      22.29 
  15.8750000    51.8750000  +5.930133e-10  -9.534949e-10     114.35 
  15.8750000    52.1250000  +4.627735e-10  +6.585431e-11      69.94 
  15.8750000    52.3750000  +4.932048e-10  +7.614301e-11      74.84 
  15.8750000    52.6250000  +5.017481e-10  +7.804990e-11      78.52 
  15.8750000    52.8750000  +4.945501e-10  +7.398917e-11      81.38 
  16.1250000    42.1250000  +4.266631e-09  -1.687438e-09     103.37 
  16.1250000    42.3750000  +4.271099e-09  -1.987571e-09     106.19 
  16.1250000    42.6250000  +4.041145e-09  -4.015286e-09     131.89 
  16.1250000    42.8750000  +3.624994e-09  -2.719452e-09     114.24 
  16.1250000    43.1250000  +4.659875e-09  -3.172107e-09     116.65 
