# Horizontal Surface - Deformation field  
#  Long [deg],   Lat [deg],  Vel E [m/yr],  Vel N [m/yr] 
  13.5000000    49.0000000      -0.00007       0.00017 
  13.5000000    49.2500000      -0.00005       0.00006 
  13.5000000    49.5000000      -0.00008      -0.00005 
  13.5000000    49.7500000      -0.00008      -0.00014 
  13.5000000    50.0000000      -0.00009      -0.00021 
  13.5000000    50.2500000      -0.00013      -0.00025 
  13.5000000    50.5000000      -0.00015      -0.00030 
  13.5000000    50.7500000      -0.00017      -0.00033 
  13.5000000    51.0000000      -0.00020      -0.00035 
  13.5000000    51.2500000      -0.00022      -0.00032 
  13.5000000    51.5000000      -0.00023      -0.00029 
  13.5000000    51.7500000      -0.00023      -0.00025 
  13.5000000    52.0000000      -0.00024      -0.00022 
  13.5000000    52.2500000      -0.00025      -0.00019 
  13.5000000    52.5000000      -0.00026      -0.00016 
  13.5000000    52.7500000      -0.00026      -0.00014 
  13.5000000    53.0000000      -0.00025      -0.00012 
  13.7500000    42.0000000       0.00047       0.00213 
  13.7500000    42.2500000       0.00056       0.00234 
  13.7500000    42.5000000       0.00065       0.00258 
  13.7500000    42.7500000       0.00075       0.00284 
  13.7500000    43.0000000       0.00082       0.00306 
  13.7500000    43.2500000       0.00079       0.00313 
  13.7500000    43.5000000       0.00071       0.00308 
  13.7500000    43.7500000       0.00057       0.00298 
  13.7500000    44.0000000       0.00042       0.00289 
  13.7500000    44.2500000       0.00029       0.00281 
  13.7500000    44.5000000       0.00016       0.00279 
  13.7500000    44.7500000      -0.00001       0.00264 
  13.7500000    45.0000000      -0.00007       0.00253 
  13.7500000    45.2500000      -0.00013       0.00275 
  13.7500000    45.5000000      -0.00025       0.00262 
  13.7500000    45.7500000      -0.00045       0.00247 
  13.7500000    46.0000000      -0.00031       0.00222 
  13.7500000    46.2500000      -0.00016       0.00165 
  13.7500000    46.5000000       0.00007       0.00113 
  13.7500000    46.7500000       0.00028       0.00094 
  13.7500000    47.0000000       0.00032       0.00103 
  13.7500000    47.2500000       0.00025       0.00118 
  13.7500000    47.5000000       0.00015       0.00113 
  13.7500000    47.7500000       0.00011       0.00084 
  13.7500000    48.0000000       0.00018       0.00057 
  13.7500000    48.2500000       0.00021       0.00035 
  13.7500000    48.5000000       0.00001       0.00024 
  13.7500000    48.7500000      -0.00010       0.00018 
  13.7500000    49.0000000      -0.00011       0.00013 
  13.7500000    49.2500000      -0.00010       0.00004 
  13.7500000    49.5000000      -0.00012      -0.00008 
  13.7500000    49.7500000      -0.00012      -0.00014 
  13.7500000    50.0000000      -0.00012      -0.00021 
  13.7500000    50.2500000      -0.00016      -0.00024 
  13.7500000    50.5000000      -0.00018      -0.00029 
  13.7500000    50.7500000      -0.00020      -0.00033 
  13.7500000    51.0000000      -0.00023      -0.00035 
  13.7500000    51.2500000      -0.00024      -0.00033 
  13.7500000    51.5000000      -0.00024      -0.00030 
  13.7500000    51.7500000      -0.00025      -0.00026 
  13.7500000    52.0000000      -0.00025      -0.00023 
  13.7500000    52.2500000      -0.00025      -0.00020 
  13.7500000    52.5000000      -0.00026      -0.00017 
  13.7500000    52.7500000      -0.00026      -0.00015 
  13.7500000    53.0000000      -0.00026      -0.00013 
  14.0000000    42.0000000       0.00046       0.00216 
  14.0000000    42.2500000       0.00053       0.00237 
  14.0000000    42.5000000       0.00061       0.00259 
  14.0000000    42.7500000       0.00068       0.00281 
  14.0000000    43.0000000       0.00076       0.00298 
  14.0000000    43.2500000       0.00073       0.00307 
  14.0000000    43.5000000       0.00064       0.00306 
  14.0000000    43.7500000       0.00052       0.00301 
  14.0000000    44.0000000       0.00040       0.00295 
  14.0000000    44.2500000       0.00027       0.00287 
  14.0000000    44.5000000       0.00016       0.00286 
  14.0000000    44.7500000      -0.00002       0.00270 
  14.0000000    45.0000000      -0.00007       0.00277 
  14.0000000    45.2500000      -0.00017       0.00250 
  14.0000000    45.5000000      -0.00033       0.00252 
  14.0000000    45.7500000      -0.00032       0.00239 
  14.0000000    46.0000000      -0.00024       0.00214 
  14.0000000    46.2500000      -0.00015       0.00167 
  14.0000000    46.5000000       0.00013       0.00117 
  14.0000000    46.7500000       0.00033       0.00097 
  14.0000000    47.0000000       0.00038       0.00102 
  14.0000000    47.2500000       0.00031       0.00111 
  14.0000000    47.5000000       0.00021       0.00103 
  14.0000000    47.7500000       0.00016       0.00074 
  14.0000000    48.0000000       0.00015       0.00040 
  14.0000000    48.2500000       0.00009       0.00014 
  14.0000000    48.5000000      -0.00012       0.00012 
  14.0000000    48.7500000      -0.00017       0.00011 
  14.0000000    49.0000000      -0.00015       0.00009 
  14.0000000    49.2500000      -0.00012       0.00001 
  14.0000000    49.5000000      -0.00015      -0.00010 
  14.0000000    49.7500000      -0.00014      -0.00015 
  14.0000000    50.0000000      -0.00015      -0.00021 
  14.0000000    50.2500000      -0.00019      -0.00024 
  14.0000000    50.5000000      -0.00020      -0.00028 
  14.0000000    50.7500000      -0.00022      -0.00031 
  14.0000000    51.0000000      -0.00024      -0.00034 
  14.0000000    51.2500000      -0.00025      -0.00033 
  14.0000000    51.5000000      -0.00026      -0.00030 
  14.0000000    51.7500000      -0.00026      -0.00027 
  14.0000000    52.0000000      -0.00027      -0.00024 
  14.0000000    52.2500000      -0.00026      -0.00020 
  14.0000000    52.5000000      -0.00026      -0.00018 
  14.0000000    52.7500000      -0.00026      -0.00016 
  14.0000000    53.0000000      -0.00026      -0.00014 
  14.2500000    42.0000000       0.00043       0.00218 
  14.2500000    42.2500000       0.00049       0.00237 
  14.2500000    42.5000000       0.00068       0.00256 
  14.2500000    42.7500000       0.00066       0.00275 
  14.2500000    43.0000000       0.00067       0.00290 
  14.2500000    43.2500000       0.00064       0.00300 
  14.2500000    43.5000000       0.00057       0.00302 
  14.2500000    43.7500000       0.00045       0.00299 
  14.2500000    44.0000000       0.00036       0.00296 
  14.2500000    44.2500000       0.00027       0.00293 
  14.2500000    44.5000000       0.00014       0.00289 
  14.2500000    44.7500000      -0.00002       0.00273 
  14.2500000    45.0000000      -0.00008       0.00276 
  14.2500000    45.2500000      -0.00017       0.00271 
  14.2500000    45.5000000      -0.00031       0.00236 
  14.2500000    45.7500000      -0.00024       0.00227 
  14.2500000    46.0000000      -0.00022       0.00208 
  14.2500000    46.2500000      -0.00007       0.00169 
  14.2500000    46.5000000       0.00026       0.00127 
  14.2500000    46.7500000       0.00046       0.00103 
  14.2500000    47.0000000       0.00046       0.00098 
  14.2500000    47.2500000       0.00038       0.00097 
  14.2500000    47.5000000       0.00025       0.00089 
  14.2500000    47.7500000       0.00019       0.00062 
  14.2500000    48.0000000       0.00012       0.00029 
  14.2500000    48.2500000       0.00001      -0.00001 
  14.2500000    48.5000000      -0.00013       0.00001 
  14.2500000    48.7500000      -0.00017       0.00005 
  14.2500000    49.0000000      -0.00013       0.00006 
  14.2500000    49.2500000      -0.00010       0.00005 
  14.2500000    49.5000000      -0.00017      -0.00012 
  14.2500000    49.7500000      -0.00017      -0.00017 
  14.2500000    50.0000000      -0.00021      -0.00019 
  14.2500000    50.2500000      -0.00021      -0.00023 
  14.2500000    50.5000000      -0.00022      -0.00027 
  14.2500000    50.7500000      -0.00024      -0.00030 
  14.2500000    51.0000000      -0.00026      -0.00033 
  14.2500000    51.2500000      -0.00026      -0.00032 
  14.2500000    51.5000000      -0.00027      -0.00030 
  14.2500000    51.7500000      -0.00027      -0.00027 
  14.2500000    52.0000000      -0.00028      -0.00024 
  14.2500000    52.2500000      -0.00028      -0.00022 
  14.2500000    52.5000000      -0.00026      -0.00018 
  14.2500000    52.7500000      -0.00026      -0.00016 
  14.2500000    53.0000000      -0.00026      -0.00014 
  14.5000000    42.0000000       0.00056       0.00216 
  14.5000000    42.2500000       0.00060       0.00234 
  14.5000000    42.5000000       0.00056       0.00251 
  14.5000000    42.7500000       0.00059       0.00268 
  14.5000000    43.0000000       0.00059       0.00283 
  14.5000000    43.2500000       0.00056       0.00292 
  14.5000000    43.5000000       0.00050       0.00297 
  14.5000000    43.7500000       0.00042       0.00298 
  14.5000000    44.0000000       0.00034       0.00298 
  14.5000000    44.2500000       0.00023       0.00294 
  14.5000000    44.5000000       0.00013       0.00289 
  14.5000000    44.7500000      -0.00001       0.00273 
  14.5000000    45.0000000      -0.00008       0.00272 
  14.5000000    45.2500000      -0.00016       0.00264 
  14.5000000    45.5000000      -0.00028       0.00215 
  14.5000000    45.7500000      -0.00031       0.00213 
  14.5000000    46.0000000      -0.00028       0.00206 
  14.5000000    46.2500000       0.00001       0.00168 
  14.5000000    46.5000000       0.00040       0.00130 
  14.5000000    46.7500000       0.00062       0.00105 
  14.5000000    47.0000000       0.00036       0.00092 
  14.5000000    47.2500000       0.00007       0.00085 
  14.5000000    47.5000000       0.00028       0.00075 
  14.5000000    47.7500000       0.00019       0.00053 
  14.5000000    48.0000000       0.00010       0.00025 
  14.5000000    48.2500000      -0.00002       0.00001 
  14.5000000    48.5000000      -0.00011      -0.00003 
  14.5000000    48.7500000      -0.00013       0.00001 
  14.5000000    49.0000000      -0.00012       0.00003 
  14.5000000    49.2500000      -0.00010       0.00003 
  14.5000000    49.5000000      -0.00022      -0.00008 
  14.5000000    49.7500000      -0.00022      -0.00012 
  14.5000000    50.0000000      -0.00022      -0.00017 
  14.5000000    50.2500000      -0.00023      -0.00022 
  14.5000000    50.5000000      -0.00024      -0.00026 
  14.5000000    50.7500000      -0.00026      -0.00028 
  14.5000000    51.0000000      -0.00027      -0.00029 
  14.5000000    51.2500000      -0.00026      -0.00030 
  14.5000000    51.5000000      -0.00026      -0.00028 
  14.5000000    51.7500000      -0.00027      -0.00026 
  14.5000000    52.0000000      -0.00029      -0.00025 
  14.5000000    52.2500000      -0.00029      -0.00022 
  14.5000000    52.5000000      -0.00029      -0.00020 
  14.5000000    52.7500000      -0.00026      -0.00017 
  14.5000000    53.0000000      -0.00026      -0.00015 
  14.7500000    42.0000000       0.00053       0.00213 
  14.7500000    42.2500000       0.00048       0.00229 
  14.7500000    42.5000000       0.00051       0.00246 
  14.7500000    42.7500000       0.00052       0.00261 
  14.7500000    43.0000000       0.00052       0.00275 
  14.7500000    43.2500000       0.00049       0.00285 
  14.7500000    43.5000000       0.00044       0.00292 
  14.7500000    43.7500000       0.00037       0.00294 
  14.7500000    44.0000000       0.00029       0.00297 
  14.7500000    44.2500000       0.00019       0.00293 
  14.7500000    44.5000000       0.00010       0.00285 
  14.7500000    44.7500000      -0.00001       0.00275 
  14.7500000    45.0000000      -0.00007       0.00268 
  14.7500000    45.2500000      -0.00011       0.00254 
  14.7500000    45.5000000      -0.00021       0.00193 
  14.7500000    45.7500000      -0.00022       0.00196 
  14.7500000    46.0000000      -0.00016       0.00189 
  14.7500000    46.2500000       0.00010       0.00160 
  14.7500000    46.5000000       0.00046       0.00126 
  14.7500000    46.7500000       0.00067       0.00101 
  14.7500000    47.0000000       0.00055       0.00085 
  14.7500000    47.2500000       0.00028       0.00074 
  14.7500000    47.5000000       0.00028       0.00065 
  14.7500000    47.7500000       0.00018       0.00045 
  14.7500000    48.0000000       0.00007       0.00023 
  14.7500000    48.2500000      -0.00000       0.00004 
  14.7500000    48.5000000      -0.00008      -0.00001 
  14.7500000    48.7500000      -0.00011      -0.00000 
  14.7500000    49.0000000      -0.00011       0.00002 
  14.7500000    49.2500000      -0.00010       0.00002 
  14.7500000    49.5000000      -0.00014      -0.00013 
  14.7500000    49.7500000      -0.00023      -0.00013 
  14.7500000    50.0000000      -0.00023      -0.00017 
  14.7500000    50.2500000      -0.00026      -0.00024 
  14.7500000    50.5000000      -0.00027      -0.00026 
  14.7500000    50.7500000      -0.00027      -0.00027 
  14.7500000    51.0000000      -0.00028      -0.00028 
  14.7500000    51.2500000      -0.00026      -0.00029 
  14.7500000    51.5000000      -0.00027      -0.00028 
  14.7500000    51.7500000      -0.00027      -0.00026 
  14.7500000    52.0000000      -0.00027      -0.00024 
  14.7500000    52.2500000      -0.00027      -0.00022 
  14.7500000    52.5000000      -0.00027      -0.00020 
  14.7500000    52.7500000      -0.00027      -0.00018 
  14.7500000    53.0000000      -0.00026      -0.00015 
  15.0000000    42.0000000       0.00041       0.00208 
  15.0000000    42.2500000       0.00044       0.00224 
  15.0000000    42.5000000       0.00046       0.00239 
  15.0000000    42.7500000       0.00047       0.00254 
  15.0000000    43.0000000       0.00050       0.00272 
  15.0000000    43.2500000       0.00043       0.00278 
  15.0000000    43.5000000       0.00041       0.00283 
  15.0000000    43.7500000       0.00035       0.00290 
  15.0000000    44.0000000       0.00024       0.00294 
  15.0000000    44.2500000       0.00015       0.00291 
  15.0000000    44.5000000       0.00007       0.00283 
  15.0000000    44.7500000       0.00003       0.00269 
  15.0000000    45.0000000      -0.00002       0.00259 
  15.0000000    45.2500000      -0.00007       0.00249 
  15.0000000    45.5000000      -0.00010       0.00234 
  15.0000000    45.7500000      -0.00014       0.00176 
  15.0000000    46.0000000      -0.00004       0.00168 
  15.0000000    46.2500000       0.00015       0.00142 
  15.0000000    46.5000000       0.00043       0.00116 
  15.0000000    46.7500000       0.00059       0.00093 
  15.0000000    47.0000000       0.00056       0.00076 
  15.0000000    47.2500000       0.00044       0.00064 
  15.0000000    47.5000000       0.00030       0.00054 
  15.0000000    47.7500000       0.00018       0.00037 
  15.0000000    48.0000000       0.00007       0.00020 
  15.0000000    48.2500000      -0.00000       0.00006 
  15.0000000    48.5000000      -0.00006      -0.00000 
  15.0000000    48.7500000      -0.00006      -0.00001 
  15.0000000    49.0000000      -0.00005      -0.00000 
  15.0000000    49.2500000      -0.00004       0.00000 
  15.0000000    49.5000000      -0.00017      -0.00012 
  15.0000000    49.7500000      -0.00023      -0.00013 
  15.0000000    50.0000000      -0.00024      -0.00016 
  15.0000000    50.2500000      -0.00024      -0.00020 
  15.0000000    50.5000000      -0.00028      -0.00025 
  15.0000000    50.7500000      -0.00029      -0.00027 
  15.0000000    51.0000000      -0.00026      -0.00024 
  15.0000000    51.2500000      -0.00027      -0.00024 
  15.0000000    51.5000000      -0.00026      -0.00026 
  15.0000000    51.7500000      -0.00026      -0.00025 
  15.0000000    52.0000000      -0.00026      -0.00023 
  15.0000000    52.2500000      -0.00027      -0.00022 
  15.0000000    52.5000000      -0.00027      -0.00020 
  15.0000000    52.7500000      -0.00026      -0.00018 
  15.0000000    53.0000000      -0.00026      -0.00016 
  15.2500000    42.0000000       0.00037       0.00204 
  15.2500000    42.2500000       0.00040       0.00218 
  15.2500000    42.5000000       0.00046       0.00240 
  15.2500000    42.7500000       0.00046       0.00253 
  15.2500000    43.0000000       0.00044       0.00263 
  15.2500000    43.2500000       0.00042       0.00267 
  15.2500000    43.5000000       0.00036       0.00275 
  15.2500000    43.7500000       0.00031       0.00283 
  15.2500000    44.0000000       0.00020       0.00289 
  15.2500000    44.2500000       0.00011       0.00286 
  15.2500000    44.5000000       0.00006       0.00277 
  15.2500000    44.7500000       0.00005       0.00262 
  15.2500000    45.0000000       0.00001       0.00251 
  15.2500000    45.2500000      -0.00002       0.00240 
  15.2500000    45.5000000      -0.00003       0.00225 
  15.2500000    45.7500000      -0.00005       0.00160 
  15.2500000    46.0000000       0.00004       0.00150 
  15.2500000    46.2500000       0.00020       0.00125 
  15.2500000    46.5000000       0.00040       0.00104 
  15.2500000    46.7500000       0.00054       0.00084 
  15.2500000    47.0000000       0.00053       0.00066 
  15.2500000    47.2500000       0.00045       0.00053 
  15.2500000    47.5000000       0.00032       0.00045 
  15.2500000    47.7500000       0.00018       0.00032 
  15.2500000    48.0000000       0.00008       0.00019 
  15.2500000    48.2500000       0.00001       0.00007 
  15.2500000    48.5000000      -0.00004      -0.00000 
  15.2500000    48.7500000      -0.00000      -0.00001 
  15.2500000    49.0000000      -0.00002      -0.00001 
  15.2500000    49.2500000      -0.00001      -0.00001 
  15.2500000    49.5000000      -0.00015      -0.00014 
  15.2500000    49.7500000      -0.00023      -0.00013 
  15.2500000    50.0000000      -0.00024      -0.00016 
  15.2500000    50.2500000      -0.00025      -0.00019 
  15.2500000    50.5000000      -0.00029      -0.00025 
  15.2500000    50.7500000      -0.00030      -0.00026 
  15.2500000    51.0000000      -0.00030      -0.00027 
  15.2500000    51.2500000      -0.00027      -0.00023 
  15.2500000    51.5000000      -0.00026      -0.00025 
  15.2500000    51.7500000      -0.00026      -0.00024 
  15.2500000    52.0000000      -0.00026      -0.00023 
  15.2500000    52.2500000      -0.00027      -0.00021 
  15.2500000    52.5000000      -0.00027      -0.00020 
  15.2500000    52.7500000      -0.00026      -0.00018 
  15.2500000    53.0000000      -0.00026      -0.00017 
  15.5000000    42.0000000       0.00040       0.00208 
  15.5000000    42.2500000       0.00041       0.00221 
  15.5000000    42.5000000       0.00042       0.00233 
  15.5000000    42.7500000       0.00041       0.00245 
  15.5000000    43.0000000       0.00041       0.00248 
  15.5000000    43.2500000       0.00038       0.00257 
  15.5000000    43.5000000       0.00032       0.00265 
  15.5000000    43.7500000       0.00028       0.00274 
  15.5000000    44.0000000       0.00018       0.00277 
  15.5000000    44.2500000       0.00011       0.00276 
  15.5000000    44.5000000       0.00009       0.00268 
  15.5000000    44.7500000       0.00008       0.00253 
  15.5000000    45.0000000       0.00005       0.00244 
  15.5000000    45.2500000       0.00003       0.00231 
  15.5000000    45.5000000       0.00004       0.00205 
  15.5000000    45.7500000       0.00001       0.00143 
  15.5000000    46.0000000       0.00010       0.00134 
  15.5000000    46.2500000       0.00021       0.00107 
  15.5000000    46.5000000       0.00041       0.00094 
  15.5000000    46.7500000       0.00050       0.00072 
  15.5000000    47.0000000       0.00051       0.00054 
  15.5000000    47.2500000       0.00045       0.00042 
  15.5000000    47.5000000       0.00033       0.00036 
  15.5000000    47.7500000       0.00019       0.00026 
  15.5000000    48.0000000       0.00007       0.00017 
  15.5000000    48.2500000       0.00002       0.00007 
  15.5000000    48.5000000      -0.00000      -0.00000 
  15.5000000    48.7500000       0.00000      -0.00001 
  15.5000000    49.0000000      -0.00000      -0.00002 
  15.5000000    49.2500000      -0.00011      -0.00012 
  15.5000000    49.5000000      -0.00013      -0.00014 
  15.5000000    49.7500000      -0.00014      -0.00017 
  15.5000000    50.0000000      -0.00024      -0.00015 
  15.5000000    50.2500000      -0.00025      -0.00018 
  15.5000000    50.5000000      -0.00022      -0.00016 
  15.5000000    50.7500000      -0.00023      -0.00018 
  15.5000000    51.0000000      -0.00025      -0.00019 
  15.5000000    51.2500000      -0.00027      -0.00021 
  15.5000000    51.5000000      -0.00026      -0.00024 
  15.5000000    51.7500000      -0.00026      -0.00024 
  15.5000000    52.0000000      -0.00026      -0.00022 
  15.5000000    52.2500000      -0.00026      -0.00021 
  15.5000000    52.5000000      -0.00026      -0.00020 
  15.5000000    52.7500000      -0.00026      -0.00018 
  15.5000000    53.0000000      -0.00026      -0.00017 
  15.7500000    42.0000000       0.00037       0.00203 
  15.7500000    42.2500000       0.00038       0.00215 
  15.7500000    42.5000000       0.00038       0.00226 
  15.7500000    42.7500000       0.00037       0.00237 
  15.7500000    43.0000000       0.00037       0.00239 
  15.7500000    43.2500000       0.00034       0.00246 
  15.7500000    43.5000000       0.00033       0.00257 
  15.7500000    43.7500000       0.00026       0.00262 
  15.7500000    44.0000000       0.00018       0.00265 
  15.7500000    44.2500000       0.00017       0.00265 
  15.7500000    44.5000000       0.00011       0.00257 
  15.7500000    44.7500000       0.00010       0.00244 
  15.7500000    45.0000000       0.00007       0.00222 
  15.7500000    45.2500000       0.00008       0.00210 
  15.7500000    45.5000000       0.00009       0.00194 
  15.7500000    45.7500000       0.00011       0.00179 
  15.7500000    46.0000000       0.00014       0.00119 
  15.7500000    46.2500000       0.00028       0.00093 
  15.7500000    46.5000000       0.00041       0.00083 
  15.7500000    46.7500000       0.00048       0.00061 
  15.7500000    47.0000000       0.00048       0.00047 
  15.7500000    47.2500000       0.00045       0.00035 
  15.7500000    47.5000000       0.00036       0.00026 
  15.7500000    47.7500000       0.00021       0.00020 
  15.7500000    48.0000000       0.00007       0.00014 
  15.7500000    48.2500000       0.00005       0.00006 
  15.7500000    48.5000000       0.00003      -0.00001 
  15.7500000    48.7500000       0.00000      -0.00001 
  15.7500000    49.0000000       0.00000      -0.00003 
  15.7500000    49.2500000      -0.00000      -0.00003 
  15.7500000    49.5000000      -0.00010      -0.00015 
  15.7500000    49.7500000      -0.00012      -0.00018 
  15.7500000    50.0000000      -0.00013      -0.00021 
  15.7500000    50.2500000      -0.00025      -0.00017 
  15.7500000    50.5000000      -0.00022      -0.00015 
  15.7500000    50.7500000      -0.00023      -0.00016 
  15.7500000    51.0000000      -0.00024      -0.00018 
  15.7500000    51.2500000      -0.00025      -0.00018 
  15.7500000    51.5000000      -0.00028      -0.00020 
  15.7500000    51.7500000      -0.00026      -0.00023 
  15.7500000    52.0000000      -0.00026      -0.00022 
  15.7500000    52.2500000      -0.00026      -0.00021 
  15.7500000    52.5000000      -0.00026      -0.00019 
  15.7500000    52.7500000      -0.00026      -0.00018 
  15.7500000    53.0000000      -0.00026      -0.00017 
  16.0000000    42.0000000       0.00034       0.00197 
  16.0000000    42.2500000       0.00034       0.00208 
  16.0000000    42.5000000       0.00034       0.00219 
  16.0000000    42.7500000       0.00035       0.00220 
  16.0000000    43.0000000       0.00034       0.00227 
  16.0000000    43.2500000       0.00030       0.00236 
  16.0000000    43.5000000       0.00031       0.00246 
  16.0000000    43.7500000       0.00024       0.00250 
  16.0000000    44.0000000       0.00017       0.00252 
  16.0000000    44.2500000       0.00018       0.00253 
  16.0000000    44.5000000       0.00014       0.00247 
  16.0000000    44.7500000       0.00012       0.00221 
  16.0000000    45.0000000       0.00011       0.00211 
  16.0000000    45.2500000       0.00011       0.00198 
  16.0000000    45.5000000       0.00013       0.00183 
  16.0000000    45.7500000       0.00015       0.00169 
  16.0000000    46.0000000       0.00018       0.00102 
  16.0000000    46.2500000       0.00029       0.00080 
  16.0000000    46.5000000       0.00039       0.00073 
  16.0000000    46.7500000       0.00047       0.00057 
  16.0000000    47.0000000       0.00047       0.00039 
  16.0000000    47.2500000       0.00046       0.00028 
  16.0000000    47.5000000       0.00042       0.00017 
  16.0000000    47.7500000       0.00028       0.00012 
  16.0000000    48.0000000       0.00014       0.00009 
  16.0000000    48.2500000       0.00010       0.00004 
  16.0000000    48.5000000       0.00008      -0.00002 
  16.0000000    48.7500000       0.00004      -0.00001 
  16.0000000    49.0000000       0.00000      -0.00003 
  16.0000000    49.2500000       0.00000      -0.00003 
  16.0000000    49.5000000      -0.00007      -0.00016 
  16.0000000    49.7500000      -0.00009      -0.00018 
  16.0000000    50.0000000      -0.00011      -0.00021 
  16.0000000    50.2500000      -0.00012      -0.00023 
  16.0000000    50.5000000      -0.00022      -0.00013 
  16.0000000    50.7500000      -0.00023      -0.00015 
  16.0000000    51.0000000      -0.00024      -0.00016 
  16.0000000    51.2500000      -0.00025      -0.00017 
  16.0000000    51.5000000      -0.00026      -0.00017 
  16.0000000    51.7500000      -0.00027      -0.00025 
  16.0000000    52.0000000      -0.00026      -0.00021 
  16.0000000    52.2500000      -0.00026      -0.00020 
  16.0000000    52.5000000      -0.00026      -0.00019 
  16.0000000    52.7500000      -0.00026      -0.00018 
  16.0000000    53.0000000      -0.00026      -0.00017 
  16.2500000    42.0000000       0.00031       0.00191 
  16.2500000    42.2500000       0.00031       0.00202 
  16.2500000    42.5000000       0.00033       0.00202 
  16.2500000    42.7500000       0.00032       0.00211 
  16.2500000    43.0000000       0.00031       0.00217 
  16.2500000    43.2500000       0.00034       0.00229 
  16.2500000    43.5000000       0.00029       0.00234 
  16.2500000    43.7500000       0.00023       0.00238 
  16.2500000    44.0000000       0.00028       0.00246 
  16.2500000    44.2500000       0.00021       0.00242 
  16.2500000    44.5000000       0.00014       0.00214 
  16.2500000    44.7500000       0.00013       0.00207 
  16.2500000    45.0000000       0.00014       0.00198 
  16.2500000    45.2500000       0.00014       0.00186 
  16.2500000    45.5000000       0.00016       0.00172 
  16.2500000    45.7500000       0.00021       0.00145 
  16.2500000    46.0000000       0.00022       0.00076 
  16.2500000    46.2500000       0.00031       0.00075 
  16.2500000    46.5000000       0.00040       0.00064 
  16.2500000    46.7500000       0.00047       0.00049 
  16.2500000    47.0000000       0.00045       0.00035 
  16.2500000    47.2500000       0.00048       0.00021 
  16.2500000    47.5000000       0.00050       0.00007 
  16.2500000    47.7500000       0.00041       0.00002 
  16.2500000    48.0000000       0.00026       0.00001 
  16.2500000    48.2500000       0.00017      -0.00000 
  16.2500000    48.5000000       0.00011      -0.00002 
  16.2500000    48.7500000       0.00008      -0.00002 
  16.2500000    49.0000000       0.00000      -0.00004 
  16.2500000    49.2500000       0.00000      -0.00004 
  16.2500000    49.5000000      -0.00004      -0.00016 
  16.2500000    49.7500000      -0.00007      -0.00019 
  16.2500000    50.0000000      -0.00009      -0.00021 
  16.2500000    50.2500000      -0.00010      -0.00023 
  16.2500000    50.5000000      -0.00022      -0.00012 
  16.2500000    50.7500000      -0.00023      -0.00014 
  16.2500000    51.0000000      -0.00024      -0.00015 
  16.2500000    51.2500000      -0.00025      -0.00016 
  16.2500000    51.5000000      -0.00026      -0.00016 
  16.2500000    51.7500000      -0.00026      -0.00016 
  16.2500000    52.0000000      -0.00024      -0.00018 
  16.2500000    52.2500000      -0.00026      -0.00020 
  16.2500000    52.5000000      -0.00026      -0.00019 
  16.2500000    52.7500000      -0.00026      -0.00018 
  16.2500000    53.0000000      -0.00026      -0.00017 
  16.5000000    42.0000000       0.00029       0.00185 
  16.5000000    42.2500000       0.00029       0.00195 
  16.5000000    42.5000000       0.00030       0.00193 
  16.5000000    42.7500000       0.00031       0.00199 
  16.5000000    43.0000000       0.00036       0.00211 
  16.5000000    43.2500000       0.00032       0.00218 
  16.5000000    43.5000000       0.00037       0.00223 
  16.5000000    43.7500000       0.00032       0.00226 
  16.5000000    44.0000000       0.00027       0.00234 
  16.5000000    44.2500000       0.00022       0.00222 
  16.5000000    44.5000000       0.00016       0.00199 
  16.5000000    44.7500000       0.00016       0.00194 
  16.5000000    45.0000000       0.00016       0.00185 
  16.5000000    45.2500000       0.00017       0.00174 
  16.5000000    45.5000000       0.00021       0.00149 
  16.5000000    45.7500000       0.00024       0.00134 
  16.5000000    46.0000000       0.00033       0.00107 
  16.5000000    46.2500000       0.00033       0.00065 
  16.5000000    46.5000000       0.00040       0.00055 
  16.5000000    46.7500000       0.00047       0.00042 
  16.5000000    47.0000000       0.00045       0.00029 
  16.5000000    47.2500000       0.00050       0.00015 
  16.5000000    47.5000000       0.00058       0.00000 
  16.5000000    47.7500000       0.00054      -0.00008 
  16.5000000    48.0000000       0.00035      -0.00005 
  16.5000000    48.2500000       0.00023      -0.00003 
  16.5000000    48.5000000       0.00015      -0.00004 
  16.5000000    48.7500000       0.00012      -0.00003 
  16.5000000    49.0000000       0.00000      -0.00004 
  16.5000000    49.2500000       0.00000      -0.00004 
  16.5000000    49.5000000      -0.00001      -0.00017 
  16.5000000    49.7500000      -0.00004      -0.00019 
  16.5000000    50.0000000      -0.00006      -0.00021 
  16.5000000    50.2500000      -0.00008      -0.00023 
  16.5000000    50.5000000      -0.00006      -0.00022 
  16.5000000    50.7500000      -0.00022      -0.00013 
  16.5000000    51.0000000      -0.00024      -0.00014 
  16.5000000    51.2500000      -0.00024      -0.00015 
  16.5000000    51.5000000      -0.00025      -0.00015 
  16.5000000    51.7500000      -0.00026      -0.00015 
  16.5000000    52.0000000      -0.00023      -0.00018 
  16.5000000    52.2500000      -0.00024      -0.00017 
  16.5000000    52.5000000      -0.00026      -0.00019 
  16.5000000    52.7500000      -0.00026      -0.00018 
  16.5000000    53.0000000      -0.00026      -0.00017 
  16.7500000    42.0000000       0.00026       0.00179 
  16.7500000    42.2500000       0.00029       0.00177 
  16.7500000    42.5000000       0.00030       0.00182 
